league_id,league_name,league_type,league_logo,country_name,country_code,country_flag
1098,Paulista Série B,League,https://media.api-sports.io/football/leagues/1098.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1100,Brasiliense U20,League,https://media.api-sports.io/football/leagues/1100.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1101,AFC U17 Asian Cup - Women,Cup,https://media.api-sports.io/football/leagues/1101.png,World,,
1102,UEFA U17 Championship - Women,Cup,https://media.api-sports.io/football/leagues/1102.png,World,,
1103,Premiership Women,League,https://media.api-sports.io/football/leagues/1103.png,Northern-Ireland,GB-NIR,https://media.api-sports.io/flags/gb-nir.svg
1104,Liga 3,League,https://media.api-sports.io/football/leagues/1104.png,Georgia,GE,https://media.api-sports.io/flags/ge.svg
1105,Olympics - Intercontinental Play-offs,Cup,https://media.api-sports.io/football/leagues/1105.png,World,,
1106,Carioca C,League,https://media.api-sports.io/football/leagues/1106.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1107,Mineiro U20,League,https://media.api-sports.io/football/leagues/1107.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1108,Sergipano U20,League,https://media.api-sports.io/football/leagues/1108.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1110,Alagoano U20,League,https://media.api-sports.io/football/leagues/1110.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1112,Cearense U20,League,https://media.api-sports.io/football/leagues/1112.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1113,Copa Venezuela,Cup,https://media.api-sports.io/football/leagues/1113.png,Venezuela,VE,https://media.api-sports.io/flags/ve.svg
1114,Carioca U20,League,https://media.api-sports.io/football/leagues/1114.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1115,Paraense B2,League,https://media.api-sports.io/football/leagues/1115.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1116,WPSL,League,https://media.api-sports.io/football/leagues/1116.png,USA,US,https://media.api-sports.io/flags/us.svg
1117,USL W League,League,https://media.api-sports.io/football/leagues/1117.png,USA,US,https://media.api-sports.io/flags/us.svg
1118,NPSL,League,https://media.api-sports.io/football/leagues/1118.png,USA,US,https://media.api-sports.io/flags/us.svg
1119,NWSL - Liga MXF Summer Cup,League,https://media.api-sports.io/football/leagues/1119.png,USA,US,https://media.api-sports.io/flags/us.svg
1120,Paraibano U20,League,https://media.api-sports.io/football/leagues/1120.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1122,OFC U19 Championship,Cup,https://media.api-sports.io/football/leagues/1122.png,World,,
1123,Qatar-UAE Super Cup,Cup,https://media.api-sports.io/football/leagues/1123.png,World,,
1124,Cearense - 3,League,https://media.api-sports.io/football/leagues/1124.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1125,Pernambucano - 2,League,https://media.api-sports.io/football/leagues/1125.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1126,Esiliiga B,League,https://media.api-sports.io/football/leagues/1126.png,Estonia,EE,https://media.api-sports.io/flags/ee.svg
1127,Chatham Cup,Cup,https://media.api-sports.io/football/leagues/1127.png,New-Zealand,NZ,https://media.api-sports.io/flags/nz.svg
1128,Brasileiro U17,League,https://media.api-sports.io/football/leagues/1128.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1129,ASEAN Club Championship,Cup,https://media.api-sports.io/football/leagues/1129.png,World,,
1001,CONCACAF Women U20,Cup,https://media.api-sports.io/football/leagues/1001.png,World,,
1173,Challenge Cup,Cup,https://media.api-sports.io/football/leagues/1173.png,Malta,MT,https://media.api-sports.io/flags/mt.svg
1174,Hun Sen Cup,Cup,https://media.api-sports.io/football/leagues/1174.png,Cambodia,KH,https://media.api-sports.io/flags/kh.svg
1178,Super Copa International,Cup,https://media.api-sports.io/football/leagues/1178.png,Argentina,AR,https://media.api-sports.io/flags/ar.svg
1190,Super Cup Women,Cup,https://media.api-sports.io/football/leagues/1190.png,Netherlands,NL,https://media.api-sports.io/flags/nl.svg
1046,CONCACAF Gold Cup - Qualification - Women,Cup,https://media.api-sports.io/football/leagues/1046.png,World,,
1047,Olympics Women - Qualification CAF,Cup,https://media.api-sports.io/football/leagues/1047.png,World,,
1051,HKPL Cup,Cup,https://media.api-sports.io/football/leagues/1051.png,Hong-Kong,HK,https://media.api-sports.io/flags/hk.svg
1057,CONCACAF Gold Cup - Women,Cup,https://media.api-sports.io/football/leagues/1057.png,World,,
1059,Recopa Catarinense,Cup,https://media.api-sports.io/football/leagues/1059.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1060,CONMEBOL - Pre-Olympic Tournament,Cup,https://media.api-sports.io/football/leagues/1060.png,World,,
1062,Paulista - A4,League,https://media.api-sports.io/football/leagues/1062.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1063,Copa Alagoas,Cup,https://media.api-sports.io/football/leagues/1063.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1066,CONCACAF U20 - Qualification,Cup,https://media.api-sports.io/football/leagues/1066.png,World,,
1067,Torneo Promocional Amateur,League,https://media.api-sports.io/football/leagues/1067.png,Argentina,AR,https://media.api-sports.io/flags/ar.svg
1069,Goiano U20,League,https://media.api-sports.io/football/leagues/1069.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1070,AFC U20 Asian Cup - Women,Cup,https://media.api-sports.io/football/leagues/1070.png,World,,
1071,Paranaense U20,League,https://media.api-sports.io/football/leagues/1071.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1130,USL Super League,League,https://media.api-sports.io/football/leagues/1130.png,USA,US,https://media.api-sports.io/flags/us.svg
1131,Super Cup,League,https://media.api-sports.io/football/leagues/1131.png,Mongolia,MN,https://media.api-sports.io/flags/mn.svg
1132,AFC Challenge League,Cup,https://media.api-sports.io/football/leagues/1132.png,World,,
1133,Goiano - 3,League,https://media.api-sports.io/football/leagues/1133.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1134,Amazonense - 2,League,https://media.api-sports.io/football/leagues/1134.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1135,Sergipano - 2,League,https://media.api-sports.io/football/leagues/1135.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1136,CONCACAF W Champions Cup,Cup,https://media.api-sports.io/football/leagues/1136.png,World,,
1137,Supercup der Frauen,League,https://media.api-sports.io/football/leagues/1137.png,Germany,DE,https://media.api-sports.io/flags/de.svg
1138,Paranaense - 3,League,https://media.api-sports.io/football/leagues/1138.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1139,Potiguar - U20,League,https://media.api-sports.io/football/leagues/1139.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1140,AFC Women's Champions League,Cup,https://media.api-sports.io/football/leagues/1140.png,World,,
1141,Brasiliense B,League,https://media.api-sports.io/football/leagues/1141.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1142,Mineiro - 3,League,https://media.api-sports.io/football/leagues/1142.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1143,Estadual Junior U20,League,https://media.api-sports.io/football/leagues/1143.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1144,Super Cup,Cup,https://media.api-sports.io/football/leagues/1144.png,Ghana,GH,https://media.api-sports.io/flags/gh.svg
1168,FIFA Intercontinental Cup,Cup,https://media.api-sports.io/football/leagues/1168.png,World,,
1145,Paraense B1,League,https://media.api-sports.io/football/leagues/1145.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1146,Alagoano - 2,Cup,https://media.api-sports.io/football/leagues/1146.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1148,Maranhense - 2,League,https://media.api-sports.io/football/leagues/1148.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1149,Potiguar - 2,League,https://media.api-sports.io/football/leagues/1149.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1150,Gaúcho - 3,League,https://media.api-sports.io/football/leagues/1150.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1151,Pernambucano - 3,League,https://media.api-sports.io/football/leagues/1151.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1152,U19 Divisie 1,League,https://media.api-sports.io/football/leagues/1152.png,Netherlands,NL,https://media.api-sports.io/flags/nl.svg
1153,AFC U20 Asian Cup - Qualification,Cup,https://media.api-sports.io/football/leagues/1153.png,World,,
1154,Catarinense - 3,League,https://media.api-sports.io/football/leagues/1154.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1155,Carioca B2,League,https://media.api-sports.io/football/leagues/1155.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1156,National League Cup,Cup,https://media.api-sports.io/football/leagues/1156.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
1157,Paraense U20,League,https://media.api-sports.io/football/leagues/1157.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1158,Copa Gaúcha,Cup,https://media.api-sports.io/football/leagues/1158.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1159,CECAFA U20 Championship,Cup,https://media.api-sports.io/football/leagues/1159.png,World,,
1160,Sapling Cup,Cup,https://media.api-sports.io/football/leagues/1160.png,Hong-Kong,HK,https://media.api-sports.io/flags/hk.svg
1161,AFC U17 Asian Cup - Qualification,Cup,https://media.api-sports.io/football/leagues/1161.png,World,,
1162,AGCFF Gulf Champions League,Cup,https://media.api-sports.io/football/leagues/1162.png,World,,
1163,African Nations Championship - Qualification,Cup,https://media.api-sports.io/football/leagues/1163.png,World,,
1164,CAF Women's Champions League,Cup,https://media.api-sports.io/football/leagues/1164.png,World,,
1165,Copa Fares Lopes,Cup,https://media.api-sports.io/football/leagues/1165.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1166,Super Cup,Cup,https://media.api-sports.io/football/leagues/1166.png,Cameroon,CM,https://media.api-sports.io/flags/cm.svg
1167,Recopa,Cup,https://media.api-sports.io/football/leagues/1167.png,Costa-Rica,CR,https://media.api-sports.io/flags/cr.svg
1170,MFL Cup,Cup,https://media.api-sports.io/football/leagues/1170.png,Malaysia,MY,https://media.api-sports.io/flags/my.svg
1171,Coppa Italia Women,Cup,https://media.api-sports.io/football/leagues/1171.png,Italy,IT,https://media.api-sports.io/flags/it.svg
1147,Capixaba B,League,https://media.api-sports.io/football/leagues/1147.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1169,EAFF E-1 Football Championship - Qualification,Cup,https://media.api-sports.io/football/leagues/1169.png,World,,
1180,Copa LDF,Cup,https://media.api-sports.io/football/leagues/1180.png,Dominican-Republic,DO,https://media.api-sports.io/flags/do.svg
1172,Torneo Amistoso de Verano,Cup,https://media.api-sports.io/football/leagues/1172.png,Bolivia,BO,https://media.api-sports.io/flags/bo.svg
1175,Women's President's Cup,Cup,https://media.api-sports.io/football/leagues/1175.png,Ireland,IE,https://media.api-sports.io/flags/ie.svg
1176,Super Cup,Cup,https://media.api-sports.io/football/leagues/1176.png,Latvia,LV,https://media.api-sports.io/flags/lv.svg
1177,Super Cup,Cup,https://media.api-sports.io/football/leagues/1177.png,Faroe-Islands,FO,https://media.api-sports.io/flags/fo.svg
1179,Copa do Brasil U17,Cup,https://media.api-sports.io/football/leagues/1179.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1181,Supercopa,Cup,https://media.api-sports.io/football/leagues/1181.png,Venezuela,VE,https://media.api-sports.io/flags/ve.svg
1182,Northern Super League,League,https://media.api-sports.io/football/leagues/1182.png,Canada,CA,https://media.api-sports.io/flags/ca.svg
1183,Brasileiro U20 B,Cup,https://media.api-sports.io/football/leagues/1183.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1184,Copa Grão Pará,Cup,https://media.api-sports.io/football/leagues/1184.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1185,3. liga - Play-offs,League,https://media.api-sports.io/football/leagues/1185.png,Slovakia,SK,https://media.api-sports.io/flags/sk.svg
1186,FIFA Club World Cup - Play-In,Cup,https://media.api-sports.io/football/leagues/1186.png,World,,
1187,Copa Nicaragua,Cup,https://media.api-sports.io/football/leagues/1187.png,Nicaragua,NI,https://media.api-sports.io/flags/ni.svg
1188,EAFF E-1 Football Championship - Women,Cup,https://media.api-sports.io/football/leagues/1188.png,World,,
1083,UEFA Championship - Women - Qualification,Cup,https://media.api-sports.io/football/leagues/1083.png,World,,
1189,Asean Championship Women,Cup,https://media.api-sports.io/football/leagues/1189.png,World,,
